,配管表,,,,,,,,,,,,,,,,,,,,,,
,配管種類,,,,,,,,,,,,,,,,,,,,,,
,Size,,,,,,,Outer Diameter,,Inner Diameter,,Thickness,,Unit Weight,,減圧弁の騒音計算に使用,,,,,,,
,,,,,,,,mm,in,mm,in,mm,in,kg/m,lb/ft,For SPL,,,,,,,
QS_PIPETABLE,GradeCO,SizeCO,SizeType,PipeGrade,Metric,Inch,DIN,OD_M,OD_I,ID_M,ID_I,Thick_M,Thick_I,Weight_M,Weight_I,Sa,A,B,,,,,
,2,300,0,JIS-STPG Sch40,300A,NPS12,DN300,318.5,12.5393700787402,297.9,11.7283464566929,10.3,0.405511811023622,78.3,52.6216092654678,21,390,455,,,,,
,2,350,0,JIS-STPG Sch40,350A,NPS14,DN350,355.6,14,333.4,13.1259842519685,11.1,0.437007874015748,94.3,63.3744285278878,21.5,390,455,,,,,
,2,400,0,JIS-STPG Sch40,400A,NPS16,DN400,406.4,16,381,15,12.7,0.5,123,82.6622980798537,21.5,371,441,,,,,
,2,450,0,JIS-STPG Sch40,450A,NPS18,DN450,457.2,18,428.6,16.8740157480315,14.3,0.562992125984252,156,104.839987808595,21.5,371,441,,,,,
,2,500,0,JIS-STPG Sch40,500A,NPS20,DN500,508,20,477.8,18.8110236220472,15.1,0.594488188976378,184,123.65742151783,22,360,433,,,,,
,3,6,0,JIS-STPG Sch60,6A,NPS1/8,DN6,10.5,0.413385826771654,6.1,0.240157480314961,2.2,0.0866141732283465,0.45,0.302423041755562,14.5,1137,1087,,,,,
,3,8,0,JIS-STPG Sch60,8A,NPS1/4,DN8,13.8,0.543307086614173,9,0.354330708661417,2.4,0.0944881889763779,0.675,0.453634562633344,14.5,1137,1087,,,,,
,3,10,0,JIS-STPG Sch60,10A,NPS3/8,DN10,17.3,0.681102362204724,11.7,0.460629921259843,2.8,0.110236220472441,1,0.67205120390125,14.5,1137,1087,,,,,
,3,15,0,JIS-STPG Sch60,15A,NPS1/2,DN15,21.7,0.854330708661417,15.3,0.602362204724409,3.2,0.125984251968504,1.46,0.981194757695824,14.5,1137,1087,,,,,
,3,20,0,JIS-STPG Sch60,20A,NPS3/4,DN20,27.2,1.07086614173228,20.4,0.803149606299213,3.4,0.133858267716535,2,1.3441024078025,14.5,1137,976,,,,,
,3,25,0,JIS-STPG Sch60,25A,NPS1,DN25,34,1.33858267716535,26.2,1.03149606299213,3.9,0.153543307086614,2.89,1.94222797927461,14.5,987,889,,,,,
,3,32,0,JIS-STPG Sch60,32A,NPS1 1/4,DN32,42.7,1.68110236220472,33.7,1.32677165354331,4.5,0.177165354330709,4.24,2.8494971045413,14.5,828,778,,,,,
,3,40,0,JIS-STPG Sch60,40A,NPS1 1/2,DN40,48.6,1.91338582677165,39.6,1.55905511811024,4.5,0.177165354330709,4.89,3.28633038707711,15,744,725,,,,,
,3,50,0,JIS-STPG Sch60,50A,NPS2,DN50,60.5,2.38188976377953,50.7,1.99606299212598,4.9,0.192913385826772,6.72,4.5161840902164,15.5,744,725,,,,,
,3,65,0,JIS-STPG Sch60,65A,NPS2 1/2,DN65,76.3,3.00393700787402,64.3,2.53149606299213,6,0.236220472440945,10.4,6.989332520573,16,599,622,,,,,
,3,80,0,JIS-STPG Sch60,80A,NPS3,DN80,89.1,3.50787401574803,75.9,2.98818897637795,6.6,0.259842519685039,13.4,9.00548613227675,18,599,622,,,,,
,3,100,0,JIS-STPG Sch60,100A,NPS4,DN100,114.3,4.5,100.1,3.94094488188976,7.1,0.279527559055118,18.8,12.6345626333435,18.5,557,593,,,,,
,3,125,0,JIS-STPG Sch60,125A,NPS5,DN125,139.8,5.50393700787402,123.6,4.86614173228347,8.1,0.318897637795276,26.3,17.6749466626029,19,472,529,,,,,
,3,150,0,JIS-STPG Sch60,150A,NPS6,DN150,165.2,6.50393700787402,146.6,5.77165354330709,9.3,0.366141732283465,35.8,24.0594330996647,20,472,512,,,,,
,3,200,0,JIS-STPG Sch60,200A,NPS8,DN200,216.3,8.51574803149607,195.7,7.70472440944882,10.3,0.405511811023622,52.3,35.1482779640353,21,449,512,,,,,
,3,250,0,JIS-STPG Sch60,250A,NPS10,DN250,267.4,10.5275590551181,242,9.52755905511811,12.7,0.5,79.8,53.6296860713197,21,405,465,,,,,
,3,300,0,JIS-STPG Sch60,300A,NPS12,DN300,318.5,12.5393700787402,289.9,11.4133858267717,14.3,0.562992125984252,107,71.9094788174337,21,390,455,,,,,
,3,350,0,JIS-STPG Sch60,350A,NPS14,DN350,355.6,14,325.4,12.8110236220472,15.1,0.594488188976378,127,85.3505028954587,21.5,390,455,,,,,
,3,400,0,JIS-STPG Sch60,400A,NPS16,DN400,406.4,16,373,14.6850393700787,16.7,0.65748031496063,160,107.5281926242,21.5,371,441,,,,,
,3,450,0,JIS-STPG Sch60,450A,NPS18,DN450,457.2,18,419.2,16.503937007874,19,0.748031496062992,205,137.770496799756,21.5,371,441,,,,,
,3,500,0,JIS-STPG Sch60,500A,NPS20,DN500,508,20,466.8,18.3779527559055,20.6,0.811023622047244,248,166.66869856751,22,360,433,,,,,
,4,6,0,JIS-STPG Sch80,6A,NPS1/8,DN6,10.5,0.413385826771654,5.7,0.224409448818898,2.4,0.0944881889763779,0.479,0.321912526668699,17,1137,1087,,,,,
,4,8,0,JIS-STPG Sch80,8A,NPS1/4,DN8,13.8,0.543307086614173,7.8,0.307086614173228,3,0.118110236220472,0.799,0.536968911917098,17,1137,1087,,,,,
,4,10,0,JIS-STPG Sch80,10A,NPS3/8,DN10,17.3,0.681102362204724,10.9,0.429133858267717,3.2,0.125984251968504,1.11,0.745976836330387,17,1137,1087,,,,,
,4,15,0,JIS-STPG Sch80,15A,NPS1/2,DN15,21.7,0.854330708661417,14.3,0.562992125984252,3.7,0.145669291338583,1.64,1.10216397439805,17,1137,1087,,,,,
,4,20,0,JIS-STPG Sch80,20A,NPS3/4,DN20,27.2,1.07086614173228,19.4,0.763779527559055,3.9,0.153543307086614,2.24,1.5053946967388,17,1137,976,,,,,
,4,25,0,JIS-STPG Sch80,25A,NPS1,DN25,34,1.33858267716535,25,0.984251968503937,4.5,0.177165354330709,3.27,2.19760743675709,17,987,889,,,,,
,4,32,0,JIS-STPG Sch80,32A,NPS1 1/4,DN32,42.7,1.68110236220472,32.9,1.29527559055118,4.9,0.192913385826772,4.57,3.07127400182871,17,828,778,,,,,
,4,40,0,JIS-STPG Sch80,40A,NPS1 1/2,DN40,48.6,1.91338582677165,38.4,1.51181102362205,5.1,0.200787401574803,5.47,3.67612008533983,17.5,744,725,,,,,
,4,50,0,JIS-STPG Sch80,50A,NPS2,DN50,60.5,2.38188976377953,49.5,1.9488188976378,5.5,0.216535433070866,7.46,5.01350198110332,18,744,725,,,,,
,4,65,0,JIS-STPG Sch80,65A,NPS2 1/2,DN65,76.3,3.00393700787402,62.3,2.45275590551181,7,0.275590551181102,12,8.06461444681499,19,599,622,,,,,
